"","acylcarnitines","aminoacids","diacylglycerols","diterpenes","fatty.acids","germacrones","glycerophosphocholines","DGCC","monoacylglycerols","monoterpenes","monoterpene.lactones","phosphoethanolamines","poliamines","prostaglandins","sesquiterpene.lactones","sesquiterpenes","sphingolipids","steroids"
"1",0.011442691202482,0.0002786145163,0.000264335,0.046020136591443,0.0190171600509489,0.06725268965,0.0282151577589986,0.0256837841,0.0160492937232507,0.000317886,0.000921799,0.00549772132869992,0.000952582,0.003610664,0.00088327186,0.0910539761186502,0.0023809913,0.0009129132
"2",0.0108847277922947,0.00290134663,5.09907285741e-05,0.0467226761731314,0.0103800842,0.031299712,0.208002650545376,0.00495410610955351,0.0259088187400903,0.001301844,0.000802613,0.0150735329009028,0.000809658,0.003682014,0.000121512605097,0.0141909783135018,0.001005045,0.003108317
"3",0.00906401890146402,0.010490737,0.000512568,0.0412550140382114,0.0153852322308557,0.017401109,0.057337986119572,0.00712026768965,0.0136961151475514,0.000438793,0.000486966,0.0166835948132642,0.015555721,0.004428837,0.000181722700915224,0.0710310788097522,0.0031044894,0.0016981239
"4",0.0032367521595758,0.0025830672,0.00366924338516,0.130562933883458,0.00336105640744186,0.0011390039,0.293753132253293,0.0138721303311,0.0104464198083496,6.34188e-05,0.001424967,0.0213810408618484,0.000748828,0.004122489,0.002461225,0.00970596625937663,0.0034744700273328,0.0001267128120507
"5",0.0132317632044575,0.07796411783,0.00059726000956187,0.150883992681107,0.00770442642029328,0.003331982,0.198238220602553,0.00369420048267115,0.00866424434083227,0.000116432,0.000471631,0.015562555283243,0.000976405,0.00174889,0.000125165400500106,0.0169668660127831,0.0006557240211587,0.003282941
"6",0.00795137050463661,0.083644070799,0.00461022900273801,0.0840290847190136,0.0123943698,0.003821029,0.112521766594214,0.031798248799439,0.0129497029733745,0.000753354,0.000262254,0.027396460102748,0.008744664,0.004014721,0.0008738913,0.00875409855476834,0.0022466870298741,0.0015174105
